国家,组别,位置,球员,俱乐部,联赛,身价_万欧,国家队进球,国家队助攻,世界杯进球,世界杯助攻,生涯总进球,生涯总助攻,本赛季俱乐部_进球,本赛季俱乐部_助攻,主要荣誉,号码,数据来源,年龄
伊朗,G组,前锋,梅赫迪·塔雷米,奥林匹亚科斯,希超,250,50,25,0,0,90,35,4,1,2018世界杯│2022│葡超冠军(波尔图)│亚洲杯2019│希超,9,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊朗,G组,前锋,萨达尔·阿兹蒙,迪拜青年国民,阿联酋职,660,30,12,1,0,70,25,1,0,2018世界杯│2022│亚洲杯2019│俄超金靴,13,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,门将,法哈德·塔利卜,塔拉巴,伊拉克超级联赛,40,0,0,0,0,0,0,0,0,伊拉克超,1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,门将,贾拉尔·哈桑,祖拉,伊拉克超级联赛,30,0,0,0,0,0,0,0,0,伊拉克超2次│亚洲杯2019,23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,35
伊拉克,I组,门将,艾哈迈德·巴西勒,巴格达警察,伊拉克超级联赛,45,0,0,0,0,0,0,0,0,伊拉克超,12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,35
伊拉克,I组,后卫,侯赛因·阿里,什切青波贡,波兰超,30,0,0,0,0,2,1,1,1,波兰超,2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,33
伊拉克,I组,后卫,穆纳夫·尤尼斯,巴格达警察,伊拉克超级联赛,35,0,0,0,0,1,0,1,0,伊拉克超,3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,后卫,扎伊德·塔辛,塔什干棉农,乌兹超,60,0,0,0,0,1,0,1,0,亚冠│乌兹超,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,后卫,雷宾·苏拉卡,泰港,泰超,10,0,0,0,0,3,1,1,1,亚冠│泰超冠军,4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,后卫,阿卡姆·哈希姆,祖拉,伊拉克超级联赛,60,0,0,0,0,0,0,0,0,伊拉克超,5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,后卫,梅赫加斯·多斯基,比尔森胜利,捷克甲,170,0,0,0,0,2,0,1,0,捷克甲,6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,后卫,艾哈迈德·叶海亚,巴格达警察,伊拉克超级联赛,50,0,0,0,0,0,0,0,0,伊拉克超,14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,中场,扎伊德·伊斯梅尔,巴格达学生,伊拉克超级联赛,40,1,0,0,0,5,2,1,1,伊拉克超,8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,中场,阿米尔·阿玛里,克拉科维亚,波兰超,85,0,0,0,0,2,0,1,0,波兰超,10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,中场,凯文·雅各布,奥胡斯,丹麦超,85,0,0,0,0,5,2,1,1,,11,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,中场,齐达内·伊克巴尔,乌德勒支,荷甲,100,0,1,0,0,10,4,1,1,亚洲杯2019,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,21
伊拉克,I组,中场,艾马尔·谢尔,萨尔普斯堡,挪超,150,0,0,0,0,3,1,1,1,亚冠│挪超,17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,中场,弗兰斯·普特罗斯,万隆,印尼超,32.5,0,0,0,0,10,3,1,1,亚冠,18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,32
伊拉克,I组,中场,穆斯塔法·萨敦,巴格达警察,伊拉克超级联赛,30,0,0,0,0,1,0,1,0,伊拉克超,19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,前锋,优素福·阿明,AEK拉纳卡,塞浦路斯甲,60,1,0,0,0,5,1,1,1,塞浦路斯甲,7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,前锋,易卜拉欣·拜阿什,迪哈夫拉,沙特甲,80,0,0,0,0,3,1,1,1,,9,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,前锋,艾哈迈德·卡塞姆,纳什维尔,美职联,350,0,0,0,0,8,2,1,1,,20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,前锋,马科·法尔吉,威尼斯,意甲,180,0,0,0,0,1,0,1,0,,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,前锋,阿里·贾西姆,纳杰马,伊拉克超级联赛,55,5,2,0,0,15,5,1,1,亚洲杯2019│伊拉克超,22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,前锋,阿里·哈马迪,卢顿,英格兰冠军联赛,150,5,3,0,0,18,7,4,2,亚洲杯2019,26,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,前锋,阿里·优素福,塔拉巴,伊拉克超级联赛,25,0,0,0,0,2,0,1,0,伊拉克超,24,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
伊拉克,I组,前锋,埃曼·侯赛因,沃克拉体育,伊拉克超级联赛,45,8,4,0,0,25,10,2,1,亚洲杯2019│伊拉克超2次,13,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,76
伊拉克,I组,前锋,莫哈纳德·阿里,富查伊拉迪巴,阿联酋超,100,10,5,0,0,30,12,3,1,亚洲杯2019│亚冠│阿联酋超,25,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,57
约旦,J组,门将,亚奇德·阿布拉伊拉,侯赛因,约旦联,30,0,0,0,0,0,0,0,0,约旦超3次│亚洲杯2023,1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,门将,努雷丁·扎伊德,费萨里,约旦联,25,0,0,0,0,0,0,0,0,约旦超,23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,门将,阿卜杜拉·法霍里,安曼团结,约旦联,25,0,0,0,0,0,0,0,0,约旦超,12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,后卫,穆罕默德·阿布海塞,卡尔马,伊拉克超级联赛,45,0,0,0,0,1,0,1,0,亚冠,2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,后卫,阿卜杜拉·纳西布,扎瓦拉,约旦联,50,1,1,0,0,3,1,1,1,亚洲杯2023│约旦超,3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,后卫,胡萨姆·阿布·达哈布,费萨里,约旦联,30,0,0,0,0,1,0,1,0,约旦超,4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,后卫,亚赞·阿拉伯,首尔FC,韩K1,100,0,0,0,0,4,1,1,1,亚冠│韩K1,5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,后卫,穆罕默德·阿卜拉纳迪,雪兰莪,马来超,22.5,0,0,0,0,2,0,1,0,,6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,34
约旦,J组,后卫,萨利姆·奥贝德,伊尔比德侯赛因,约旦联,10,0,0,0,0,4,1,1,1,约旦超,14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,后卫,埃桑·哈达德,侯赛因,约旦联,35,0,0,0,0,5,2,1,1,亚洲杯2023│约旦超4次,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,后卫,阿纳斯·巴达维,费萨里,约旦联,17.5,0,0,0,0,0,0,0,0,约旦超,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,中场,阿米尔·贾穆斯,祖拉,约旦联,45,0,0,0,0,2,1,1,1,约旦超,8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,中场,努尔·拉瓦比德,雪兰莪,马来超,45,0,0,0,0,2,0,1,0,,10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,中场,拉杰伊·阿耶德,侯赛因,约旦联,35,0,0,0,0,3,1,1,1,约旦超,11,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,中场,易卜拉欣·萨德,亚吉拉安曼,约旦联,40,0,0,0,0,1,0,1,0,约旦超,17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,38
约旦,J组,中场,穆罕默德·阿布-塔哈,安曼团结,约旦联,60,0,0,0,0,3,1,1,1,约旦超,18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,34
约旦,J组,中场,尼扎尔·拉什丹,卡塔尔体育,卡塔尔联,60,2,2,0,0,8,4,1,1,亚洲杯2023│卡塔尔联,19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,中场,穆罕默德·达伍德,瓦赫达特,约旦联,20,0,0,0,0,1,0,1,0,约旦超,20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,前锋,穆罕默德·阿布-兹雷克,拉加竞技,约旦联,37.5,0,0,0,0,1,0,1,0,约旦超,9,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,前锋,阿里·奥尔万,阿尔赛利亚,沙特联,80,8,4,0,0,15,6,1,1,亚洲杯2023│沙超,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,前锋,穆萨·阿尔-塔马里,雷恩,法甲,1000,15,8,0,0,50,20,4,1,亚洲杯2023│亚冠,7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,29
约旦,J组,前锋,奥德·法胡里,金字塔,埃及超,35,6,3,0,0,25,8,1,1,非洲冠军联赛│埃及超2次,22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,前锋,马赫穆德·马尔迪,侯赛因,约旦联,40,1,0,0,0,5,2,1,1,约旦超,24,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,前锋,易卜拉欣·萨布拉,萨格勒布火车头,克甲,50,2,1,0,0,8,3,1,1,克甲冠军,25,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,前锋,萨伊德·罗桑,侯赛因,约旦联,40,0,0,0,0,2,0,1,0,约旦超,26,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
约旦,J组,前锋,阿里·阿扎伊泽,利雅得青年人,沙特联,20,5,3,0,0,18,7,1,1,亚洲杯2023│沙超,13,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,门将,马穆德·阿布纳德,赖扬,卡塔尔星联赛,40,0,0,0,0,0,0,0,0,卡塔尔星联2次,12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,门将,梅萨尔·巴沙姆,多哈萨德,卡塔尔星联赛,70,0,0,0,0,0,0,0,0,亚洲杯2019│卡塔尔星联,1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,门将,萨拉赫·扎卡里亚,杜海勒,卡塔尔星联赛,40,0,0,0,0,0,0,0,0,卡塔尔星联,23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,后卫,阿尤布·阿莱维,加拉法,卡塔尔星联赛,37.5,0,0,0,0,1,0,1,0,卡塔尔星联,3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,后卫,布阿莱姆·胡希,多哈萨德,卡塔尔星联赛,20,1,1,0,0,5,2,1,1,亚洲杯2019│2022世界杯,4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,后卫,霍曼·艾哈迈德,莱昂内萨,墨超,50,1,0,0,0,4,1,1,1,亚洲杯2019,5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,后卫,卢卡斯·门德斯,沃克拉,卡塔尔星联赛,35,1,0,0,0,3,1,1,1,卡塔尔星联2次│亚洲杯2019,6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,后卫,伊萨·拉耶,多哈阿拉伯人,卡塔尔星联赛,20,0,0,0,0,2,0,1,0,卡塔尔星联,14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,后卫,佩德罗·米格尔,萨德,卡塔尔星联赛,15,1,1,0,0,8,3,1,1,亚洲杯2019│2022世界杯│卡塔尔星联3次,2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,26
卡塔尔,B组,后卫,苏丹·布雷克,杜海勒,卡塔尔星联赛,30,0,0,0,0,2,0,1,0,卡塔尔星联,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,后卫,哈希米·阿尔侯赛因,多哈阿拉伯人,卡塔尔星联赛,25,0,0,0,0,1,0,1,0,卡塔尔星联,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,中场,阿西姆·马迪博,沃克拉,卡塔尔星联赛,35,0,0,0,0,3,1,1,1,卡塔尔星联,8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,中场,阿卜杜勒阿齐兹·哈特姆,赖扬,卡塔尔星联赛,25,1,1,0,0,8,3,1,1,亚洲杯2019│2022世界杯│卡塔尔星联2次,10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,35
卡塔尔,B组,中场,艾哈迈德·法特希,多哈阿拉伯人,卡塔尔星联赛,25,0,0,0,0,2,1,1,1,卡塔尔星联,11,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,32
卡塔尔,B组,中场,卡里姆·布迪亚夫,杜海勒,卡塔尔星联赛,17.5,4,1,0,0,25,5,1,1,亚洲杯2019│2022世界杯│卡塔尔星联2次,17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,中场,贾西姆·阿卜杜勒萨拉姆,赖扬,卡塔尔星联赛,50,0,0,0,0,1,0,1,0,卡塔尔星联,18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,中场,穆罕默德·马奈,北方体育,卡塔尔星联赛,50,0,0,0,0,1,0,1,0,卡塔尔星联,19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,前锋,艾哈迈德·贾内希,加拉法,卡塔尔星联赛,50,0,0,0,0,1,0,1,0,卡塔尔星联,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,前锋,艾哈迈德·阿拉丁,赖扬,卡塔尔星联赛,30,0,0,0,0,2,0,1,0,卡塔尔星联,22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,前锋,阿克拉姆·阿菲夫,萨德,卡塔尔联,800,30,25,0,0,80,50,12,8,亚洲杯2019MVP│亚冠MVP│2022世界杯,20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,29
卡塔尔,B组,前锋,埃莫兹·阿里,杜海勒,卡塔尔星联赛,250,45,8,0,0,100,20,4,2,亚洲杯2019金靴│2022世界杯│亚冠,13,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,29
卡塔尔,B组,前锋,埃迪米森,杜海勒,卡塔尔星联赛,180,0,0,0,0,5,1,1,1,卡塔尔星联2次,24,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,前锋,哈桑·艾尔·海多斯,多哈萨德,卡塔尔星联赛,30,35,15,0,0,90,30,4,1,亚洲杯2019│2022世界杯│卡塔尔星联4次,26,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,1990-12-11
卡塔尔,B组,前锋,穆罕默德·蒙塔里,加拉法,卡塔尔星联赛,20,1,1,0,0,5,2,1,1,卡塔尔星联,7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,56
卡塔尔,B组,前锋,塔辛·穆罕默德·贾姆希德,杜海勒,卡塔尔星联赛,20,0,0,0,0,1,0,1,0,卡塔尔星联,9,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
卡塔尔,B组,前锋,优素福·阿卜杜里萨格,沃克拉体育,卡塔尔星联赛,27.5,0,0,0,0,2,0,1,0,卡塔尔星联,25,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,门将,卡萨尔,利雅得胜利,沙特联,17.5,0,0,0,0,0,0,0,0,沙超,1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,门将,阿洛瓦伊斯,利雅得青年,沙特联,30,0,0,0,0,0,0,0,0,亚洲杯2023│沙超3次,23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,门将,阿奇迪,利雅得胜利,沙特联,70,0,0,0,0,0,0,0,0,沙超,12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,26
沙特,H组,后卫,阿卜杜勒哈米德,罗马,法甲,900,3,2,0,0,8,3,0,2,沙超,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,26
沙特,H组,后卫,塔克里,胡拜尔库迪西亚,沙特联,90,0,0,0,0,1,0,1,0,沙超,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,后卫,阿姆里,利雅得胜利,沙特联,100,0,0,0,0,3,1,1,1,沙超,2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,后卫,坦巴克蒂,利雅得新月,沙特联,200,0,0,0,0,4,1,1,1,亚洲杯2023│沙超3次,3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,27
沙特,H组,后卫,拉贾米,利雅得新月,沙特联,100,0,0,0,0,2,0,1,0,沙超,4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,后卫,卡迪什,阿赫利,沙特联,30,1,0,0,0,3,1,1,1,亚洲杯2023│沙超,5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,后卫,哈尔比,利雅得青年,沙特联,120,0,0,0,0,2,0,1,0,沙超,6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,后卫,布沙尔,利雅得胜利,沙特联,140,0,0,0,0,1,0,1,0,沙超,14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,中场,马拉希,吉达国民,沙特联,80,0,0,0,0,2,0,1,0,沙超,8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,中场,阿布沙马特,吉达国民,沙特联,140,0,0,0,0,1,0,1,0,沙超,10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,中场,阿尔乔汉尼,利雅得胜利,沙特联,80,0,0,0,0,2,0,1,0,沙超,11,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,中场,纳赛尔·多萨里,利雅得胜利,沙特联,80,20,15,0,0,50,25,5,3,亚洲杯2023│沙超3次│亚冠,20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,1991-08-19
沙特,H组,中场,卡努,利雅得新月,沙特联,90,8,5,0,0,25,10,2,1,亚洲杯2023│沙超4次│亚冠,19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,1994-09-22
沙特,H组,中场,哈巴利,阿赫利,沙特联,80,1,0,0,0,5,2,1,1,沙超2次,17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,中场,赫吉,新未来城,沙特联,15,0,0,0,0,1,0,1,0,沙超,18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,前锋,哈姆丹,利雅得胜利,沙特联,32.5,15,8,0,0,40,18,4,2,亚洲杯2023│沙超,24,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,26
沙特,H组,前锋,加纳姆,达曼协作,沙特联,80,2,0,0,0,5,2,1,1,沙超,7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,前锋,朱瓦伊尔,胡拜尔库迪西亚,沙特联,50,0,0,0,0,2,0,1,0,沙超,9,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,前锋,曼达什,阿赫利,沙特联,40,1,0,0,0,4,1,1,1,沙超,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,前锋,叶海亚,利雅得新月,沙特联,140,15,8,0,0,50,20,5,2,沙超3次│亚冠,22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,前锋,布赖坎,利雅得新月,沙特联,400,12,5,0,0,40,15,3,1,亚洲杯2023│沙超,26,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,前锋,谢赫里,利雅得胜利,沙特联,55,5,2,0,0,10,5,6,1,亚洲杯2023│沙超2次,25,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
沙特,H组,前锋,萨利姆·多萨里,利雅得胜利,沙特联,130,30,15,0,0,80,35,8,8,亚洲杯2023│沙超4次│亚冠,13,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,34
乌兹别克斯坦,K组,门将,乌特基尔·尤苏波夫,纳曼干新春,乌兹超,50,0,0,0,0,0,0,0,0,乌兹超,1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,门将,博季拉利·埃尔加舍夫,费尔干纳油工,乌兹超,50,0,0,0,0,0,0,0,0,乌兹超,23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,门将,阿卜杜沃希德·涅马托夫,纳萨夫,乌兹超,150,0,0,0,0,0,0,0,0,乌兹超,12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,后卫,鲁斯塔姆忠·阿舒尔马托夫,德黑兰独立,伊朗超,200,2,0,0,0,5,1,1,1,亚冠,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,后卫,乌马尔别克·埃什穆罗多夫,卡尔希纳萨夫,乌兹超,60,0,0,0,0,2,0,1,0,乌兹超,2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,后卫,阿瓦兹别克·乌尔马萨利耶夫,阿尔马雷克,乌兹超,50,0,0,0,0,1,0,1,0,乌兹超,3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,后卫,阿卜杜科迪尔·胡桑诺夫,曼城,英超,3500,1,0,0,0,3,0,0,0,英超冠军(曼城)│法甲冠军(朗斯),4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,22
乌兹别克斯坦,K组,后卫,阿卜杜拉·阿卜杜拉耶夫,迪巴SCC,阿联酋超,50,0,0,0,0,3,1,1,1,亚冠,5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,后卫,贾洪吉尔·乌罗佐夫,埃尤普体育,乌兹超,60,0,0,0,0,2,0,1,0,乌兹超,6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,后卫,科贾阿克巴尔·阿里忠诺夫,塔什干棉农,乌兹超,80,0,0,0,0,4,1,1,1,亚冠│乌兹超3次,14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,后卫,别赫鲁兹·卡里莫夫,特尔梅兹,乌兹超,35,0,0,0,0,0,0,0,0,乌兹超,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,中场,阿齐兹忠·加尼耶夫,巴塔,阿联酋超,150,0,0,0,0,5,2,1,1,亚冠│阿联酋超,8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,中场,阿克马尔·莫兹戈沃伊,纳萨夫,乌兹超,140,0,0,0,0,4,1,1,1,乌兹超2次,10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,中场,谢尔佐德·叶萨诺夫,布哈拉,乌兹超,40,0,0,0,0,2,0,1,0,乌兹超,11,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,中场,奥塔别克·舒库罗夫,班尼亚斯,阿联酋超,150,0,0,0,0,8,3,1,1,亚冠│阿联酋超,17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,中场,奥迪尔忠·哈姆罗别科夫,大不里士拖拉机,伊朗超,250,0,0,0,0,10,4,1,1,亚冠,18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,中场,多斯托恩别克·哈姆达莫夫,塔什干棉农,乌兹超,60,0,0,0,0,3,1,1,1,乌兹超,19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,中场,贾姆希德·伊斯坎德罗夫,费尔干纳油工,乌兹超,100,0,0,0,0,2,0,1,0,乌兹超,20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,中场,扎苏尔·扎洛利德季诺夫,吉扎克索格迪亚纳,乌兹超,20,0,0,0,0,1,0,1,0,乌兹超,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
乌兹别克斯坦,K组,前锋,阿博斯别克·法伊祖拉耶夫,塔什干棉农,土超,1500,4,4,0,0,15,8,1,1,亚冠,7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,22
乌兹别克斯坦,K组,前锋,奥斯顿·乌鲁诺夫,波斯波利斯,伊朗超,200,3,1,0,0,15,5,1,1,亚冠,9,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
